abbreviatedAddress,city,zipcode,latitude,longitude,bathrooms,bedrooms,lotSize,daysOnZillow,Date_sold,price,zestimate,rentZestimate,propertyTaxRate,taxAssessedValue,taxAssessedYear
4806 NE 15th Ave,Portland,97211,45.55784225,-122.6494293,3,4,4791,358,7/30/2020,844000,954500,3860,1.12,625950,2020
2706 NE Ainsworth St,Portland,97211,45.5660553,-122.6379089,3,4,5662,357,7/30/2020,698000,789100,3814,1.12,631020,2020
5026 NE 29th Ave,Portland,97211,45.55947495,-122.6356125,4,5,4791,358,7/30/2020,905000,1023500,4139,1.12,938150,2020
5129 NE 25th Ave,Portland,97211,45.56007004,-122.6401978,1,2,3920,360,7/30/2020,535000,612300,2330,1.12,433320,2020
17017 SW Binddale Ct,Portland,97224,45.39683914,-122.7561722,2,3,9583,353,7/30/2020,570000,670300,2599,1.13,489850,2019
2296 NW 118th Ave,Portland,97229,45.53624725,-122.7977905,4,5,5227,357,7/30/2020,695000,818900,3338,1.13,638440,2019
2584 NW 108th Ter,Portland,97229,45.53824234,-122.7879257,3,5,6098,357,7/30/2020,750000,883700,3602,1.13,662710,2019
230 NW Orchard Dr,Portland,97229,45.52124786,-122.7861404,3,4,12196,358,7/30/2020,675000,794000,2847,1.13,560850,2019
3617 NW Bluegrass Pl,Portland,97229,45.5458107,-122.8228989,3,4,16117,358,7/30/2020,1100000,1293900,5351,1.13,961380,2019
15139 NW Aberdeen Dr,Portland,97229,45.5471611,-122.8317413,2,2,5662,358,7/30/2020,679900,799800,2699,1.13,673360,2019
7515 SE 21st Ave,Portland,97202,45.47081757,-122.643692,2,3,4791,360,7/30/2020,611000,699300,2950,1.12,581400,2020
2446 SE 77th Ave,Portland,97206,45.50465393,-122.5834122,2,3,5662,360,7/30/2020,517700,592500,2914,1.12,487810,2020
3511 SW Dolph Ct,Portland,97219,45.46195221,-122.7131042,2,4,6969,361,7/30/2020,579500,663400,3096,1.12,508420,2020
7103 SE Mall St,Portland,97206,45.49118805,-122.5902557,1,1,4000,362,7/30/2020,301000,345700,1815,1.12,346880,2020
4817 SE 66th Ave,Portland,97206,45.48817825,-122.5951996,1,3,3920,362,7/30/2020,268000,307800,2134,1.12,320690,2020
7125 SE Lafayette St,Portland,97206,45.49651718,-122.5896759,3,4,3049,363,7/30/2020,369500,424500,2556,1.12,417170,2020
5036 SE Bybee Blvd,Portland,97206,45.47237396,-122.6112061,1,2,4791,363,7/30/2020,235000,375200,1321,1.12,219330,2020
3438 SE Tolman St,Portland,97202,45.4768219,-122.6273956,2,4,4791,363,7/30/2020,300000,872400,3403,1.12,751090,2020
5407 SE 47th Ave,Portland,97206,45.48352814,-122.6147919,3,4,8276,362,7/30/2020,270000,1053200,4367,1.12,885320,2020
7783 NW Spirea St,Portland,97229,45.57583618,-122.8551788,3,3,1306,363,7/30/2020,349995,414900,2398,1.13,121800,2019
7777 NW Spirea St,Portland,97229,45.57585526,-122.8550339,3,3,1306,363,7/30/2020,349995,414900,2242,1.13,121800,2019
4634 SW Pomona St,Portland,97219,45.44515228,-122.7248917,1,3,4791,363,7/30/2020,350000,402100,2199,1.12,355870,2020
4625 N Montana Ave,Portland,97217,45.55656815,-122.6804123,1,3,5000,336,7/30/2020,180000,204100,2295,1.12,408750,2020
4541 NE 19th Ave,Portland,97211,45.55606461,-122.6461258,2,3,5000,335,7/30/2020,200000,588000,2195,1.12,460890,2020
3319 SW Primrose St,Portland,97219,45.45975113,-122.7110748,3,4,8276,361,7/30/2020,524000,599900,2534,1.12,452600,2020
6231 SE 34th Ave,Portland,97202,45.47722626,-122.6285477,1,3,6969,360,7/30/2020,641290,734000,3052,1.12,646210,2020
7822 SE Henry St,Portland,97206,45.47666931,-122.5828094,1,3,4791,362,7/30/2020,290000,333000,2243,1.12,338820,2020
16653 SW Jordan Way,Tigard,97224,45.39922333,-122.8105392,2,3,5662,353,7/30/2020,450000,529200,2500,1.13,466560,2019
15865 SW Queen Victoria Pl,King City,97224,45.40606308,-122.8030014,2,2,5227,354,7/30/2020,348000,475700,2145,1.13,351070,2019
12515 SW Prince Phillip Ct,King City,97224,45.40596771,-122.8056641,2,2,4356,354,7/30/2020,345000,405800,1996,1.13,310390,2019
17397 SW 133rd Ter,King City,97224,45.39456177,-122.8141861,3,5,5227,354,7/30/2020,535000,629300,2999,1.13,499720,2019
17188 SW 136th Ave,King City,97224,45.3956604,-122.816124,3,4,3484,354,7/30/2020,475000,558700,2694,1.13,447460,2019
1414 NE Going St,Portland,97211,45.55618668,-122.651329,1,1,3750,335,7/30/2020,345000,391100,1455,1.12,346930,2020
1105 NE Webster St,Portland,97211,45.56019592,-122.6543961,1,2,3910,335,7/30/2020,362600,411000,2200,1.12,452940,2020
10615 SW 40th Ave,Portland,97219,45.44910049,-122.7182693,3,4,8712,358,7/30/2020,865000,978200,3778,1.12,790870,2020
7205 N Washburne Ave,Portland,97217,45.57530212,-122.7061539,4,3,4791,357,7/30/2020,708000,800400,3436,1.12,594900,2020
3925 SE Lexington St,Portland,97202,45.46659088,-122.6218796,2,3,9147,361,7/30/2020,649000,743000,2228,1.12,714960,2020
6223 SE 48th Ave,Portland,97206,45.47729492,-122.613739,2,3,5000,361,7/30/2020,525000,601100,2781,1.12,461870,2020
1335 SE Yukon St,Portland,97202,45.47952271,-122.6519547,2,3,4791,361,7/30/2020,587000,876400,3308,1.12,649150,2020
3943 SE Cooper St,Portland,97202,45.4741478,-122.6214294,3,4,8712,358,7/30/2020,875000,989600,4002,1.12,703830,2020
3738 SE 62nd Ave,Portland,97206,45.49515533,-122.5991135,3,4,3920,360,7/30/2020,550000,629500,2595,1.12,462660,2020
8814 N Seward Ave,Portland,97217,45.58668518,-122.7044449,2,4,7405,361,7/30/2020,527000,603300,2533,1.12,444560,2020
11218 SW 27th Ave,Portland,97219,45.44385529,-122.7035828,3,4,5662,360,7/30/2020,585000,669500,2995,1.12,493420,2020
15342 NW Decatur Way,Portland,97229,45.55742264,-122.8352356,3,5,6098,360,7/30/2020,529000,649600,2741,1.13,495410,2019
12724 NW Milazzo Ln,Portland,97229,45.55118179,-122.8082047,3,3,3920,360,7/30/2020,575500,682000,2695,1.13,528150,2019
11410 NW Permian Dr,Portland,97229,45.54737091,-122.7942047,3,4,5662,360,7/30/2020,605000,717000,2834,1.13,540800,2019
2601 N Baldwin St,Portland,97217,45.5786705,-122.6935806,2,4,4791,360,7/30/2020,500000,572300,2590,1.12,409110,2020
5205 N Gay Ave,Portland,97217,45.56068039,-122.6902695,1,2,4791,360,7/30/2020,505000,578000,2398,1.12,417900,2020
2135 N Alberta St,Portland,97217,45.55930328,-122.6893997,2,4,5227,361,7/30/2020,590000,706800,2962,1.12,555070,2020
10805 SW 121st Ave,Tigard,97223,45.44185638,-122.8005524,3,2,840,353,7/30/2020,197000,231700,1388,1.13,173790,2019
7252-7262 SE 52nd Ave,Portland,97206,45.47026443,-122.6097794,1,3,6250,362,7/30/2020,350000,476700,2103,1.12,363210,2020
11756 SW Morning Hill Dr,Tigard,97223,45.43383408,-122.8186646,2,3,6098,353,7/30/2020,495000,582100,2594,1.13,417030,2019
9850 SW Pembrook St,Tigard,97224,45.41393661,-122.7778854,2,4,15681,353,7/30/2020,531000,624400,3083,1.13,450690,2019
12916 SW Timara Ln,Tigard,97224,45.39489746,-122.8097153,3,4,6098,353,7/30/2020,485000,570300,2781,1.13,432780,2019
16495 SW Tuscany St,Tigard,97223,45.4210968,-122.846489,3,5,6534,354,7/30/2020,535000,629300,3272,1.13,501610,2019
15995 SW Roshak Rd,Tigard,97224,45.41923141,-122.841217,3,6,20908,354,7/30/2020,517500,608200,2562,1.13,508180,2019
9717 SW Oaks Ln,Tigard,97224,45.40988541,-122.776268,3,4,5662,354,7/30/2020,469000,551700,2495,1.13,381600,2019
16346 SW 104th Ave,Tigard,97224,45.4017067,-122.7836456,2,3,4356,353,7/30/2020,409900,482000,2348,1.13,357610,2019
15458 SW 82nd Pl,Tigard,97224,45.4085083,-122.7615204,3,3,5227,353,7/30/2020,490000,576200,2500,1.13,433430,2019
11265 SW 83rd Ave,Tigard,97223,45.43870163,-122.7627792,2,3,9147,354,7/30/2020,445875,524500,2495,1.13,425910,2019
15369 SW Roundtree Dr,Portland,97223,45.42631149,-122.8353653,2,3,6534,353,7/30/2020,425000,499800,2195,1.13,372200,2019
5863 SE Robhil Dr,Portland,97222,45.42415619,-122.6032181,4,4,12632,339,7/30/2020,650000,773200,2995,1.08,691061,2020
6916 SE Pierce St,Milwaukie,97222,45.45231628,-122.5913925,3,4,3484,339,7/30/2020,450000,535300,2500,1.08,462667,2020
3105 SE Washington St,Milwaukie,97222,45.44355392,-122.6307068,2,4,6969,338,7/30/2020,445000,529200,2395,1.08,430267,2020
13985 SW Hall Blvd,Tigard,97223,45.4189415,-122.7658997,2,3,14810,354,7/30/2020,365000,429400,2595,1.13,315120,2019
11525 SW Tigard Dr,Tigard,97223,45.43650055,-122.7954178,1,3,9583,353,7/30/2020,365000,429200,1895,1.13,305890,2019
11134 SW 130th Ave,Tigard,97223,45.43951035,-122.8102493,2,4,5662,353,7/30/2020,470000,552700,2594,1.13,423580,2019
14799 SW Rosario Ln,Tigard,97224,45.40449524,-122.8288498,3,3,6534,353,7/30/2020,495000,582100,2694,1.13,421230,2019
13652 SW Blue Gum Ct,Tigard,97223,45.42185211,-122.8184891,3,3,7840,353,7/30/2020,595000,699700,3068,1.13,513460,2019
14119 SW Wagoner Pl,Tigard,97224,45.41786194,-122.817894,3,4,11761,353,7/30/2020,700000,823200,3362,1.13,607320,2019
1404 NE Going St,Portland,97211,45.55618668,-122.651535,2,3,3920,362,7/28/2020,525000,601200,2150,1.12,459110,2020
14245 SW 112th Ave,Tigard,97224,45.4169426,-122.7930756,3,4,10018,355,7/28/2020,433500,510100,2527,1.13,349120,2019
16057 NW Claremont Dr,Portland,97229,45.55190659,-122.8425293,3,3,6969,359,7/28/2020,660000,776600,2861,1.13,671230,2019
2518 SE 58th Ave,Portland,97206,45.5045433,-122.6027985,3,3,3049,359,7/28/2020,750000,849700,2875,1.12,727010,2020
6369 N Commercial Ave,Portland,97217,45.56880188,-122.6715317,1,2,4791,362,7/28/2020,547500,627000,2330,1.12,459820,2020
2736 SW Nevada Ct,Portland,97219,45.47230148,-122.7052841,3,3,2613,362,7/28/2020,622000,712300,2981,1.12,527680,2020
13130 SW Clearview Way,Tigard,97223,45.42192841,-122.8126755,3,3,8276,355,7/28/2020,538000,633000,2795,1.13,499070,2019
3903 SW Baird St,Portland,97219,45.4577713,-122.7170563,7,7,28749,362,7/28/2020,559000,640200,4194,1.12,733690,2020
9684 NW Nottage Dr,Portland,97229,45.52887726,-122.776535,3,4,7840,359,7/28/2020,665000,782500,3380,1.13,622180,2019
639 N Tomahawk Island Dr,Portland,97217,45.60861206,-122.6739502,3,3,234352,364,7/28/2020,370000,425200,2692,1.12,404030,2020
3935 SE 34th Ave,Portland,97202,45.4942131,-122.6300812,2,4,4791,362,7/28/2020,550000,629900,2910,1.12,530310,2020
11394 NW Odeon Ln,Portland,97229,45.53658676,-122.7936859,3,5,4356,359,7/28/2020,659900,778000,3432,1.13,642150,2019
10006 SE 40th Ave,Portland,97222,45.45059967,-122.6212616,2,3,21780,340,7/28/2020,445000,523600,2400,1.08,408519,2020
3617 SE Rhine St,Portland,97202,45.49768829,-122.6257401,3,3,2178,362,7/28/2020,555000,635600,2849,1.12,618820,2020
10851 SW Canterbury Ln,Portland,97224,45.41594696,-122.7874985,3,3,435,355,7/28/2020,328000,385900,2199,1.13,333410,2019
7142 NE Martin Luther King Blvd,PORTLAND,97211,45.57497406,-122.6610031,2,2,1306,337,7/28/2020,299999,340200,2095,1.12,367960,2020
14855 NW Mitchell St,Portland,97229,45.55125809,-122.829834,3,5,13068,361,7/27/2020,772500,956600,3956,1.13,776800,2019
17698 NW Deerbrook Ct,Portland,97229,45.5565033,-122.8588257,3,4,7840,364,7/27/2020,515000,611000,2875,1.13,513440,2019
2009 N Humboldt St,Portland,97217,45.55856323,-122.6878433,3,3,4791,361,7/27/2020,670000,758400,3127,1.12,697310,2020
10021 SE Wichita Ave,Milwaukie,97222,45.45035553,-122.601181,1,3,11325,342,7/27/2020,355000,423100,2995,1.08,421122,2020
2086 SE Sparrow St,Milwaukie,97222,45.43431473,-122.6422348,3,3,5600,341,7/27/2020,563000,670100,2750,1.08,488716,2020
12285 SW 128th Ave,Tigard,97223,45.43140793,-122.8094788,3,3,7405,357,7/27/2020,475000,559200,2381,1.13,419650,2019
3223 SW Caraway Ct,Portland,97219,45.44852066,-122.7102356,3,5,9785,360,7/27/2020,889900,1007000,3889,1.12,396630,2020
2636 SE Clinton St,Portland,97202,45.5033226,-122.638855,2,3,4791,364,7/27/2020,625000,716200,3284,1.12,535480,2020
12632 SW Sorrel Dock Ct,Tigard,97223,45.44051361,-122.8065796,3,4,6534,356,7/27/2020,440000,610900,2500,1.13,450170,2019
7918 SE Center St,Portland,97206,45.49365616,-122.5819702,2,4,6098,364,7/27/2020,510000,584400,2430,1.12,426990,2020
7121 SE Reed College Pl,Portland,97202,45.47232056,-122.6296768,3,3,6098,361,7/27/2020,895000,1013100,4097,1.12,873310,2020
10134 NW Priscilla Ct,Portland,97229,45.52939987,-122.7810364,4,5,7840,361,7/27/2020,799000,940700,3890,1.13,686650,2019
6525 NE Rodney Ave,Portland,97211,45.57044983,-122.6646652,4,4,6534,360,7/27/2020,660000,746900,2382,1.12,444010,2020
9440 SW Lakeside Dr,Tigard,97224,45.40908051,-122.774292,2,2,3920,357,7/27/2020,399000,470800,2250,1.13,394890,2019
3120 N Arlington Pl,Portland,97217,45.58311844,-122.6984406,1,2,5000,338,7/27/2020,40192,472800,1845,1.12,364900,2020
9810 SW Landau Pl,Tigard,97223,45.44884109,-122.7548218,3,4,7840,356,7/27/2020,565000,665000,2884,1.13,480330,2019
11555 SW 133rd Pl,Tigard,97223,45.43622589,-122.8136444,3,3,5227,357,7/27/2020,445000,523900,2513,1.13,397300,2019
6223 SE 31st Ave,Portland,97202,45.47701645,-122.631691,3,4,4791,360,7/27/2020,788000,891700,3444,1.12,800830,2020
6130 SE Mitchell St,Portland,97206,45.48519135,-122.6001205,2,5,8407,338,7/27/2020,100000,748200,2428,1.12,642240,2020
10200 SW 61st Ave,Portland,97219,45.45204926,-122.7388,3,3,20037,364,7/27/2020,520500,596400,4300,1.12,661790,2020
2920 SW Stanley Ct,Portland,97219,45.45633316,-122.7062149,3,5,7405,364,7/27/2020,599000,686400,2695,1.12,525720,2020
16352 SW Cromwell Ct,Tigard,97223,45.42422867,-122.8459625,2,3,7840,357,7/27/2020,550000,647500,2694,1.13,506100,2019
3353 SE 13th Ave,Portland,97202,45.49876785,-122.6525497,1,4,2850,338,7/27/2020,231000,599400,2400,1.12,431120,2020
14163 SW 118th Ct,Tigard,97224,45.41744995,-122.7987137,3,4,9147,357,7/27/2020,755000,885800,3630,1.13,645740,2019
15284 SW Thames Ln,Tigard,97224,45.41069412,-122.8342896,4,4,6098,356,7/27/2020,839900,985200,4037,1.13,781410,2019
15740 SW Oakhill Ln,Tigard,97224,45.40616989,-122.7723312,2,3,4356,360,7/24/2020,415000,551600,2694,1.13,413000,2019
10470 NW Lee St,Portland,97229,45.51978302,-122.7850189,2,3,10191,342,7/24/2020,300000,350200,2150,1.13,453810,2019
4911 SE Ramona St,Portland,97206,45.48082352,-122.6119843,1,4,4791,342,7/24/2020,360000,408800,2200,1.12,364130,2020
1520 NW 123rd Ave,Portland,97229,45.53056335,-122.8034973,2,3,8276,343,7/24/2020,510500,596200,2295,1.13,491270,2019
7342 SE 29th Ave,Portland,97202,45.47129822,-122.63311,4,6,7405,364,7/24/2020,1250000,1038700,4068,1.12,822790,2020
7083 N Burrage Ave,Portland,97217,45.5748024,-122.6947174,2,2,4791,343,7/24/2020,570000,647300,2295,1.12,394680,2020
9406 NE Gertz Ct,Portland,97211,45.59154892,-122.665535,1,3,3484,342,7/24/2020,250500,284500,1800,1.12,220170,2020
5334 SW Florida St,Portland,97219,45.4751091,-122.7322006,1,3,5662,342,7/24/2020,309000,350900,2200,1.12,341870,2020
7023 SE Knight St,Portland,97206,45.48044968,-122.5905609,1,2,3920,342,7/24/2020,308500,350300,1795,1.12,320730,2020
9837 SW Kimberly Dr,Tigard,97224,45.40650558,-122.7784348,3,5,9583,360,7/24/2020,560000,659900,3298,1.13,479720,2019
14363 SW Fanno Creek Ct,Tigard,97224,45.4161911,-122.7627258,2,3,4791,360,7/24/2020,407900,488700,2195,1.13,356790,2019
6824 N Haight Ave,Portland,97217,45.57243729,-122.669487,1,4,4791,343,7/24/2020,500000,567800,2900,1.12,516080,2020
1715 NE Killingsworth St,Portland,97211,45.56292725,-122.6476288,3,2,4791,343,7/24/2020,550000,624600,2295,1.12,444690,2020
14614 NW Evelyn St,Portland,97229,45.57252884,-122.8267822,3,4,4791,364,7/24/2020,655000,773300,2849,1.13,627420,2019
1601 S Carey Ln,Portland,97219,45.44952774,-122.6625977,3,4,15245,364,7/24/2020,1785000,2022400,8178,1.12,1111140,2020
5315 NE 20th Ave,Portland,97211,45.56185532,-122.6451035,3,4,3484,343,7/24/2020,605000,687100,2995,1.12,607950,2020
4515 NE 19th Ave,Portland,97211,45.55569458,-122.6461258,3,4,3049,343,7/24/2020,650000,736600,2590,1.12,522130,2020
7999 SW Whitfurrows Ct,Portland,97224,45.39570236,-122.7591782,3,3,8712,360,7/24/2020,509900,600800,2849,1.13,503480,2019
12450 SW 129th Ave,Tigard,97223,45.43033218,-122.8098221,2,2,7405,360,7/24/2020,406177,478600,2145,1.13,395020,2019
12520 SW Prince Phillip Ct,King City,97224,45.40563202,-122.8059082,2,2,4791,360,7/24/2020,345000,414300,1950,1.13,294550,2019
17306 SW Montague Way,King City,97224,45.39461899,-122.8169785,3,3,3484,360,7/24/2020,445000,524400,2534,1.13,422210,2019
17270 SW Montague Way,King City,97224,45.39494705,-122.8169861,3,3,3484,360,7/24/2020,475000,559700,2765,1.13,435270,2019
830 N Watts St,Portland,97217,45.58116913,-122.6750717,2,3,4791,343,7/24/2020,620000,704100,2995,1.12,362640,2020
12224 S Breyman Ave,Portland,97219,45.43746567,-122.6534729,5,5,22215,364,7/24/2020,2200000,2492600,10080,1.12,2028780,2020
8055 SW Churchill Ct,Tigard,97224,45.40683746,-122.7595596,3,3,4356,360,7/24/2020,429900,506600,2466,1.13,397630,2019
5079 NW 173rd Pl,Portland,97229,45.55643082,-122.8570786,3,3,6534,343,7/24/2020,575000,671200,2200,1.13,517480,2019
12935 NW Hamel Dr,Portland,97229,45.55737686,-122.8097153,3,4,4791,343,7/24/2020,590000,686900,3050,1.13,524070,2019
13806 SW 90th Ave,Tigard,97223,45.42017365,-122.7697754,3,5,6969,360,7/24/2020,719000,847200,3460,1.13,727000,2019
935 SW Stephenson Ct,Portland,97219,45.44186783,-122.6882095,3,4,41817,364,7/24/2020,680000,770400,2914,1.12,643690,2020
12087 SW Aspen Ridge Dr,Tigard,97224,45.41195297,-122.8016586,4,6,10454,360,7/24/2020,875000,1027500,4211,1.13,123780,2019
11753 SE Beckman Ave,Portland,97222,45.43835068,-122.6076584,2,3,11761,345,7/24/2020,367500,439300,2400,1.08,419628,2020
6921 SE Queen Rd,Portland,97222,45.4470253,-122.5915451,2,4,10018,345,7/24/2020,338000,402800,2300,1.08,344672,2020
14270 SW 150th Ave,Tigard,97224,45.41637039,-122.8302917,3,4,32234,360,7/24/2020,690000,811900,3315,1.13,514200,2019
13203 SW 161st Pl,Tigard,97223,45.42421722,-122.8431244,3,3,5227,360,7/24/2020,422500,497800,2227,1.13,381480,2019
9960 SE 48th Ave,Portland,97222,45.4510498,-122.6131973,2,3,6969,345,7/24/2020,469425,559500,2400,1.08,445861,2020
13646 SW Leah Ter,Tigard,97224,45.41611099,-122.8175354,3,5,5662,360,7/24/2020,655000,771800,3349,1.13,596440,2019
10690 SE 75th Ave #28,Portland,97222,45.44601822,-122.5853195,2,3,871,345,7/24/2020,347250,415100,2050,1.08,369230,2020
14172 SW 118th Ct,Tigard,97224,45.41743851,-122.7981033,4,4,6098,360,7/24/2020,729900,857100,3513,1.13,662060,2019
2916 SE 18th Ave,Portland,97202,45.50178528,-122.6473618,3,3,3920,364,7/24/2020,845000,957400,3697,1.12,769990,2020
10085 SW Johnson St,Tigard,97223,45.43128967,-122.7806625,2,4,30927,360,7/24/2020,575000,677500,2600,1.13,322520,2019
7829 SE Carlton St,Portland,97206,45.47845078,-122.5823975,3,4,4791,343,7/24/2020,575000,653000,2195,1.12,284580,2020
6338 SE Raymond St,Portland,97206,45.48654938,-122.5978546,2,1,3920,342,7/24/2020,280000,318000,1575,1.12,285770,2020
4912 SE Franklin St,Portland,97206,45.49871063,-122.6121826,2,4,5000,343,7/24/2020,531000,603000,2395,1.12,482390,2020
3807 SE 56th Ave,Portland,97206,45.49527359,-122.6055374,1,2,3920,342,7/24/2020,325000,369100,1600,1.12,306300,2020
6232 SE Ramona St,Portland,97206,45.48069382,-122.5987778,1,2,4791,344,7/22/2020,375000,426100,1795,1.12,326900,2020
4208 NE Cesar E Chavez Blvd,Portland,97211,45.55313873,-122.6231308,3,3,4356,338,7/22/2020,680000,764081,2500,1.12,570880,2020
4561 NW 132nd Ave,Portland,97229,45.55257034,-122.813591,4,6,6098,338,7/22/2020,931500,1085100,4719,1.13,913930,2019
3353 SW Falcon St,Portland,97219,45.46633148,-122.7113113,1,2,6473,344,7/22/2020,295000,639900,2199,1.12,611090,2020
9031 SW 9th Dr,Portland,97219,45.45976257,-122.687767,3,4,10890,338,7/22/2020,840000,943865,2795,1.12,676910,2020
7140 SW 68th Ave,Portland,97223,45.46834564,-122.7466202,4,4,20037,362,7/22/2020,826000,973900,3977,1.13,596110,2019
3443 NW Jackson Ln,Portland,97229,45.54803467,-122.7758026,3,4,8712,338,7/22/2020,770000,865209,4200,1.12,766740,2020
4619 SE 47th Ave,Portland,97206,45.48918152,-122.6141739,1,2,4791,345,7/22/2020,485000,551100,1850,1.12,418880,2020
1607 N Schofield St,Portland,97217,45.58189774,-122.6831589,1,2,5000,343,7/22/2020,370000,420300,1845,1.12,351620,2020
4629 NE 14th Pl,Portland,97211,45.55688858,-122.6510162,1,3,5227,345,7/22/2020,519000,589700,2200,1.12,456760,2020
5734 SE Carlton St,Portland,97206,45.47800827,-122.6038055,1,2,4791,343,7/22/2020,270000,491800,2000,1.12,368280,2020
12811 NW Marshall Ct,Portland,97229,45.53141022,-122.8091583,3,4,7405,345,7/22/2020,631500,737500,2695,1.13,590460,2019
2225 N Winchell St,Portland,97217,45.58047485,-122.6896667,1,5,3484,343,7/22/2020,368000,571900,2295,1.12,400510,2020
12250 NW McDaniel Rd,Portland,97229,45.53873825,-122.8032608,3,4,7840,344,7/22/2020,604000,705200,2695,1.13,502840,2019
1294 NW 106th Ter,Portland,97229,45.52877045,-122.7855835,3,4,5227,344,7/22/2020,565000,658000,2703,1.13,576150,2019
3722 SE Rex St,Portland,97202,45.46823502,-122.6237793,3,4,7405,345,7/22/2020,646000,720500,2987,1.12,735650,2020
355 NW 139th Ave,Portland,97229,45.52226257,-122.8208923,1,2,9583,344,7/22/2020,375000,438000,1775,1.13,302110,2019
5523 SE Gladstone St,Portland,97206,45.49335861,-122.6057205,3,4,4356,345,7/22/2020,540000,612300,2695,1.12,507130,2020
4112 SE Rex St,Portland,97202,45.46822357,-122.6207657,3,4,5227,345,7/22/2020,560000,635000,2495,1.12,482500,2020
2445 SE Tacoma St,Portland,97202,45.46498489,-122.6399002,2,4,3920,345,7/22/2020,515000,585200,2995,1.12,590280,2020
1574 SE Linn St,Portland,97202,45.45911026,-122.649437,2,3,4791,345,7/22/2020,600000,681700,2300,1.12,543320,2020
3118 SE Roswell St,Portland,97222,45.4585762,-122.6302567,2,2,4791,347,7/22/2020,403500,481200,2095,1.08,364825,2020
15938 SW Enna Ct,Tigard,97224,45.41399384,-122.8411484,3,4,23958,362,7/22/2020,700000,825300,3370,1.13,648780,2019
